"","id","name","fat_value","fat_unit","sugur_value","sugur_unit","protein_value","protein_unit"
"2341",45226077,"FULLY- COOKED SAUSAGE",28.57,"g",0,"g",17.86,"g"
"2342",45226078,"SIGNATURE MUFFINS",19.19,"g",27.27,"g",5.05,"g"
"2343",45226079,"FLOUR TORTILLAS",8.89,"g",0,"g",6.67,"g"
"2344",45226081,"WHOLE GRAIN WHITE BREAD",3.51,"g",5.26,"g",8.77,"g"
"2345",45226082,"WHITE MINI CUPCAKES WITH BUTTERCREME ICING",15.49,"g",40.85,"g",2.82,"g"
"2346",45226083,"TREATS FOR TWO, CARROT CAKE LAYER WITH REAL ICE CREAM CHEESE ICING",24.51,"g",33.33,"g",2.94,"g"
"2347",45226084,"TREATS FOR TWO CHOCOLATE CAKE WITH FUDGE ICING AND CHOCOLATE DRIZLE",13.48,"g",46.07,"g",3.37,"g"
"2348",45226085,"TRIPLE CHOCOLATE CAKE",13.75,"g",47.5,"g",3.75,"g"
"2349",45226086,"RED VELVET CAKE",22.67,"g",38.67,"g",4,"g"
"2350",45226087,"TRIPLE CHOCOLATE CAKE",13.33,"g",48,"g",4,"g"
"2351",45226088,"CAKE",19.74,"g",28.95,"g",3.95,"g"
"2352",45226089,"MINI CUPCAKE",14.08,"g",40.85,"g",2.82,"g"
"2353",45226090,"COLBY & MONTEREY JACK CHEESE",32.14,"g",0,"g",25,"g"
"2354",45226091,"WIDE EGG NOODLES",5.36,"g",3.57,"g",14.29,"g"
"2355",45226093,"SPAGHETTI",1.79,"g",3.57,"g",12.5,"g"
"2356",45226094,"WAVY POTATO CHIPS",35.71,"g",3.57,"g",7.14,"g"
"2357",45226095,"EXTRA SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2358",45226096,"SIGNATURE CARROT CAKE",22.78,"g",32.91,"g",3.8,"g"
"2359",45226097,"SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2360",45226098,"CHOCOLATE LOVERS CHEESECAKE",22.12,"g",27.43,"g",6.19,"g"
"2361",45226099,"UNSALTED SWEET CREAM BUTTER",78.57,"g",NA,NA,0,"g"
"2362",45226100,"MILK CHOCOLATE COVERED ALMONDS",32.5,"g",52.5,"g",10,"g"
"2363",45226101,"GOLDEN VANILLA MINI CUPCAKES WITH BUTTERCREME ICING",14.08,"g",40.85,"g",2.82,"g"
"2364",45226102,"SMALL CURD COTTAGE CHEESE",4.13,"g",2.48,"g",9.92,"g"
"2365",45226103,"FINELY SHREDDED SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2366",45226105,"GUMMY BEARS",0,"g",43.59,"g",7.69,"g"
"2367",45226106,"STRAWBERRY BANANA STREUSEL POUND CAKE",15.19,"g",30.38,"g",3.8,"g"
"2368",45226107,"SWIRL CHEESECAKE",21.24,"g",24.78,"g",6.19,"g"
"2369",45226108,"FRENCH SILK PIE",28.7,"g",27.78,"g",3.7,"g"
"2370",45226109,"GUMMY BEARS",0,"g",43.59,"g",7.69,"g"
"2371",45226110,"SLICED LOAF CAKE",17.78,"g",24.44,"g",4.44,"g"
"2372",45226111,"SHREDDED MOZZARELLA CHEESE",21.43,"g",0,"g",25,"g"
"2373",45226112,"CREME CAKE",15.79,"g",30.26,"g",3.95,"g"
"2374",45226113,"BANANA CREME PIE",13.97,"g",17.65,"g",2.21,"g"
"2375",45226114,"MINI RED VELVET CUPCAKES",21.62,"g",33.78,"g",4.05,"g"
"2376",45226115,"MINI CUPCAKES",20.27,"g",43.24,"g",2.7,"g"
"2377",45226116,"ORIGINAL BRATWURST",24.29,"g",1.43,"g",20,"g"
"2378",45226117,"BEER 'N BRATWURST",24.29,"g",1.43,"g",20,"g"
"2379",45226122,"BAKED WITH PRIDE",24.24,"g",27.27,"g",5.05,"g"
"2380",45226123,"MINI CUPCAKES WITH BUTTERCREME ICING",14.08,"g",42.25,"g",2.82,"g"
"2381",45226124,"MINI CUPCAKES",12.68,"g",40.85,"g",2.82,"g"
"2382",45226125,"MINI MUFFINS",20.83,"g",29.17,"g",4.17,"g"
"2383",45226129,"CHOCOLATE LOVER'S CHEESECAKE",26.76,"g",22.54,"g",5.63,"g"
"2384",45226130,"TRIPLE CHOCOLATE & NEW YORK STYLE CHEESECAKE",25.88,"g",21.18,"g",5.88,"g"
"2385",45226131,"TURKEY BREAST",0,"g",3.57,"g",17.86,"g"
"2386",45226133,"COOKE SALAD SHRIMP",0,"g",0,"g",21.18,"g"
"2387",45226134,"UNCOOKED EASY-TO-PEEL COLOSSAL SHRIMP",0,"g",0,"g",15.93,"g"
"2388",45226135,"MEDIUM SHRIMP",0,"g",0,"g",15.93,"g"
"2389",45226136,"BROCCOLI FLORETS",0,"g",1.18,"g",3.53,"g"
"2390",45226138,"SHREDDED MONTEREY JACK, CHEDDAR, QUESO QUESADILLA AND ASADERO CHEESE",32.14,"g",0,"g",25,"g"
"2391",45226139,"ITALIAN CREME CAKE",17.5,"g",41.25,"g",3.75,"g"
"2392",45226140,"OLD FASHIONED CHOCOLATE ECLAIR PIE",20.18,"g",20.18,"g",3.51,"g"
"2393",45226141,"WHEAT SANDWICH BREAD",3.19,"g",4.26,"g",8.51,"g"
"2394",45226142,"NEW YORK STYLE CHEESECAKE",20,"g",23.53,"g",5.88,"g"
"2395",45226143,"STRAWBERRY SWIRL CHEESECAKE AND NEW YORK STYLE CHEESECAKE",18.82,"g",22.35,"g",5.88,"g"
"2396",45226144,"WAVY POTATO CHIPS",35.71,"g",3.57,"g",7.14,"g"
"2397",45226145,"LOAF CAKE",15.56,"g",24.44,"g",4.44,"g"
"2398",45226146,"MOUNTAIN TRAIL MIX",30,"g",16.67,"g",13.33,"g"
"2399",45226147,"BROWN 'N SERVE DINNER ROLLS",5.17,"g",6.9,"g",10.34,"g"
"2400",45226148,"ENRICHED HOT DOG BUNS",3.49,"g",6.98,"g",9.3,"g"
"2401",45226149,"ENRICHED HAMBURGER BUNS",3.49,"g",6.98,"g",9.3,"g"
"2402",45226150,"PURE SUGAR",0,"g",100,"g",0,"g"
"2403",45226151,"CUT BROCCOLI",0,"g",1.15,"g",2.3,"g"
"2404",45226152,"MIXED VEGETABLES",0,"g",3.53,"g",2.35,"g"
"2405",45226153,"BROCCOLI & CAULIFLOWER",0,"g",1.33,"g",2.67,"g"
"2406",45226154,"PEAS & CARROTS",0,"g",4.71,"g",2.35,"g"
"2407",45226155,"CALIFORNIA STYLE VEGETABLE MIX",0,"g",2.33,"g",2.33,"g"
"2408",45226156,"CAULIFLOWER",0,"g",2.35,"g",2.35,"g"
"2409",45226157,"WHOLE STRAWBERRIES",0,"g",6.43,"g",0.71,"g"
"2410",45226158,"TATERS SHREDDED, SEASONED POTATOES",9.52,"g",1.19,"g",2.38,"g"
"2411",45226159,"WHOLE KERNEL GOLDEN CORN",1.11,"g",5.56,"g",3.33,"g"
"2412",45226160,"CUT BROCCOLI",0,"g",1.15,"g",2.3,"g"
"2413",45226250,"APPLE TURNOVER",16.47,"g",15.29,"g",3.53,"g"
"2414",45226251,"CHERRY TURNOVER",16.47,"g",14.12,"g",3.53,"g"
"2415",45226252,"MINI BROWNIES",24.53,"g",41.51,"g",1.89,"g"
"2416",45226253,"PUMPKIN CREAM CHEESE LOAF CAKE",17.78,"g",22.22,"g",4.44,"g"
"2417",45226254,"CARROT CAKE",25.88,"g",35.29,"g",2.35,"g"
"2418",45226302,"ASIAN CHOPPED SALAD",9,"g",6,"g",3,"g"
"2419",45226303,"APPLE CHEESE TRAY",7.96,"g",16.81,"g",3.54,"g"
"2420",45226304,"BABY KALE & SPINACH BLEN",0,"g",1.18,"g",2.35,"g"
"2421",45226305,"12"" LATTICE APPLE PIE",15.08,"g",18.25,"g",1.59,"g"
"2422",45226306,"SNOW PEAS",0,"g",3.53,"g",2.35,"g"
"2423",45226307,"CLASSIC ICEBERG SALAD",0,"g",2.35,"g",1.18,"g"
"2424",45226308,"CLASSIC ICEBERG SALAD",0,"g",2.35,"g",1.18,"g"
"2425",45226309,"ALL NATURAL FRESH SPINACH",0,"g",0,"g",2.35,"g"
"2426",45226310,"TRI-COLOR SLAW",0,"g",3.53,"g",1.18,"g"
"2427",45226311,"PREMIUM ROMAINE",0,"g",2.35,"g",1.18,"g"
"2428",45226312,"CRISP GREENS",0,"g",2.35,"g",1.18,"g"
"2429",45226313,"PREMIUM ROMAINE",0,"g",2.35,"g",1.18,"g"
"2430",45226314,"SWEET LAVA CARAMEL DIP",11.11,"g",44.44,"g",0,"g"
"2431",45226315,"ARUGULA & SPINACH MIX",0.35,"g",1.41,"g",2.82,"g"
"2432",45226316,"SHREDDED ICEBERG LETTUCE",0,"g",2.35,"g",1.18,"g"
"2433",45226318,"PASTEURIZED PROCESS AMERICAN CHEESE SLICES",32.14,"g",0,"g",17.86,"g"
"2434",45226501,"LARGE RAW SHRIMP",0.44,"g",0.88,"g",15.04,"g"
"2435",45226502,"PREMIUM COCKTAIL SHRIMP",0.41,"g",5.79,"g",10.74,"g"
"2436",45226620,"RAW BAY SCALLOPS",0.88,"g",2.65,"g",15.04,"g"
"2437",45226623,"JUMBO COOKED SHRIMP",1.19,"g",0,"g",20.24,"g"
"2438",45226624,"RAW SHRIMP",0.44,"g",0,"g",17.7,"g"
"2439",45230004,"FROSTED SUGAR COOKIES",15.79,"g",42.11,"g",2.63,"g"
"2440",45230005,"FROSTED SUGAR COOKIES",13.33,"g",43.33,"g",3.33,"g"
"2441",45230006,"FROSTED SUGAR COOKIES",15.79,"g",42.11,"g",2.63,"g"
"2442",45230007,"FROSTED SUGAR COOKIES",15.79,"g",42.11,"g",2.63,"g"
"2443",45230008,"CREAM CHEESE SPREAD",18.18,"g",18.18,"g",4.55,"g"
"2444",45230009,"ORIGINAL PREMIUM SAUSAGE",29.09,"g",0,"g",18.18,"g"
"2445",45230010,"ORIGINAL PREMIUM SAUSAGE",25,"g",0,"g",15.62,"g"
"2446",45230011,"VERMONT MAPLE PREMIUM SAUSAGE",29.09,"g",3.64,"g",16.36,"g"
"2447",45230012,"VERMONT MAPLE PREMIUM SAUSAGE",25,"g",0,"g",15.62,"g"
"2448",45230013,"DELI SLICED WHITE AMERICAN CHEESE",33.33,"g",0,"g",19.05,"g"
"2449",45230015,"DELI SLICED MILD CHEDDAR CHEESE",33.33,"g",0,"g",23.81,"g"
"2450",45230016,"MUENSTER CHEESE",28.57,"g",0,"g",23.81,"g"
"2451",45230018,"DELI SLICED SHARP CHEDDAR CHEESE",33.33,"g",0,"g",23.81,"g"
"2452",45230021,"THYME LEAF",0,"g",NA,NA,0,"g"
"2453",45230022,"BLACK PEPPERCORN GRINDER",0,"g",NA,NA,0,"g"
"2454",45230023,"SEA SALT GRINDER",0,"g",NA,NA,0,"g"
"2455",45230024,"WHOLE TENDER ARTICHOKE HEARTS IN WATER",0,"g",0.83,"g",1.67,"g"
"2456",45230025,"SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2457",45230026,"EXTRA SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2458",45230027,"EXTRA SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2459",45230028,"GOUDA CHEESE",28.57,"g",0,"g",25,"g"
"2460",45230029,"MONTEREY JACK CHEESE WITH JALAPENO PEPPERS",28.57,"g",0,"g",21.43,"g"
"2461",45230030,"CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2462",45230031,"EXTRA SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2463",45230032,"PROVOLONE CHEESE WITH ADDED SMOKE FLAVORING",26.32,"g",0,"g",26.32,"g"
"2464",45230033,"SHARP CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2465",45230034,"PEPPER JACK CHEESE",26.32,"g",0,"g",21.05,"g"
"2466",45230035,"SWISS CHEESE",26.32,"g",0,"g",26.32,"g"
"2467",45230036,"MILD CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2468",45230037,"DELI STYLE SLICED COLBY & MONTEREY JACK CHEESE",31.58,"g",0,"g",21.05,"g"
"2469",45230038,"CHEESE SLICES",31.58,"g",0,"g",26.32,"g"
"2470",45230039,"AGED SWISS CHEESE",31.58,"g",0,"g",26.32,"g"
"2471",45230040,"DECADENT PRETZEL CLUSTER",17.5,"g",35,"g",5,"g"
"2472",45230041,"CHEESE SLICES CHEDDAR WITH CHIPOTLE PEPPERS",31.58,"g",0,"g",26.32,"g"
"2473",45230042,"FRESH GOAT CHEESE",21.43,"g",0,"g",14.29,"g"
"2474",45230043,"PEPPERCORN MEDLEY GRINDER",0,"g",NA,NA,0,"g"
"2475",45230047,"COOKIE DOUGH",11.76,"g",25,"g",5.88,"g"
"2476",45230048,"STUFFED DONUT BITES",8.82,"g",25,"g",5.88,"g"
"2477",45230049,"STUFFED DONUT BITES",13.24,"g",17.65,"g",5.88,"g"
"2478",45230050,"CAPERS",0,"g",NA,NA,0,"g"
"2479",45230051,"HEARTS OF PALM",0,"g",0,"g",1.67,"g"
"2480",45230052,"MEDIUM CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2481",45230053,"MEDIUM CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"2482",45230054,"MILD CHEDDAR CHEESE SLICES",31.58,"g",0,"g",26.32,"g"
"2483",45230055,"CHEESE SLICES LOW-MOISTURE MOZZARELLA WITH NATURAL SMOKE FLAVOR",23.68,"g",0,"g",21.05,"g"
"2484",45230056,"CHEESE SLICES TRIPLE PEPPER JACK WITH GHOST PEPPERS",31.58,"g",0,"g",21.05,"g"
"2485",45230057,"HAVARTI SEMISOFT CHEESE",35.71,"g",0,"g",21.43,"g"
"2486",45230058,"SHARP PROVOLONE",26.32,"g",0,"g",26.32,"g"
"2487",45230059,"DELI STYLE SLICED",26.32,"g",0,"g",26.32,"g"
"2488",45230060,"MEDIUM CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2489",45230061,"MONTEREY JACK CHEESE",31.58,"g",0,"g",21.05,"g"
"2490",45230062,"EXTRA SHARP CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2491",45230063,"STUFFED DONUT BITES",10.29,"g",25,"g",5.88,"g"
"2492",45230064,"100% PURE VEGETABLE OIL",100,"g",NA,NA,0,"g"
"2493",45230066,"FULLY COOKED MEATBALLS",23.53,"g",1.18,"g",14.12,"g"
"2494",45230067,"DICED TOMATOES IN TOMATO JUICE",0,"g",2.38,"g",0.79,"g"
"2495",45230068,"TOMATO SAUCE",0,"g",3.28,"g",1.64,"g"
"2496",45230069,"BLACK FOREST CAKE",14.81,"g",34.57,"g",3.7,"g"
"2497",45230070,"TRIPLE CLEANED PINTO BEANS",1.14,"g",2.27,"g",20.45,"g"
"2498",45230071,"TRIPLE CLEANED BLACK BEANS",1,"g",2,"g",22,"g"
"2499",45230072,"TRIPLE CLEANED PINTO BEANS",2.86,"g",2.86,"g",20,"g"
"2500",45230073,"TRIPLE CLEANED BLACK BEANS",2.86,"g",2.86,"g",22.86,"g"
"2501",45230074,"PRE-WASHED PINTO BEANS",2.86,"g",2.86,"g",20,"g"
"2502",45230075,"CHEDDAR CHEESE CURDS IN GOLDEN BATTER",22.35,"g",1.18,"g",15.29,"g"
"2503",45230076,"ORGANIC GROUND BLACK PEPPER",0,"g",NA,NA,0,"g"
"2504",45230077,"ASSORTED COOKIES",26.47,"g",20.59,"g",5.88,"g"
"2505",45230078,"SUGAR COOKIES",23.53,"g",26.47,"g",5.88,"g"
"2506",45230081,"TWICE BAKED SEASONED CROUTONS",28.57,"g",0,"g",14.29,"g"
"2507",45230082,"BUTTERMILK PANCAKE MIX",2.54,"g",13.56,"g",6.78,"g"
"2508",45230083,"WHOLE PEELED TOMATOES IN TOMATO JUICES",0,"g",2.48,"g",0.83,"g"
"2509",45230084,"100% APPLE JUICE",0,"g",11.67,"g",0,"g"
"2510",45230085,"BEER SOUP",6.53,"g",0.82,"g",4.08,"g"
"2511",45230230,"BREAD",1.75,"g",0,"g",7.02,"g"
"2512",45230231,"BREAD",2.08,"g",0,"g",10.42,"g"
"2513",45230232,"RAISIN WALNUT",6.25,"g",14.58,"g",8.33,"g"
"2514",45230234,"RUSTIC PARTAGE",0.66,"g",0,"g",7.89,"g"
"2515",45230236,"BUTTERY FLAKE ROLLS",15.79,"g",5.26,"g",9.21,"g"
"2516",45230239,"PUMPERNICKEL BOULE",3.57,"g",3.57,"g",10.71,"g"
"2517",45230240,"PULLED ROTISSERIE SEASONED CHICKEN",1.19,"g",0,"g",21.43,"g"
"2518",45230241,"NATURALLY FLAVORED BREAD",0,"g",7.02,"g",7.02,"g"
"2519",45230242,"STUFFED CRUST PIZZA",12.31,"g",2.31,"g",11.54,"g"
"2520",45232067,"NON-DAIRY COFFEE CREAMER",50,"g",0,"g",0,"g"
"2521",45232827,"PRICE FIRST, FRUIT & GRAIN BARS, STRAWBERRY",14.29,"g",39.29,"g",3.57,"g"
"2522",45233282,"BUFFALO STYLE PIZZA SAUCE",2.42,"g",1.61,"g",1.61,"g"
"2523",45233284,"PIE FILLING OR TOPPING",0,"g",18.82,"g",0,"g"
"2524",45233613,"SUGAR FREE GELATIN DESSERT",0,"g",0,"g",40,"g"
"2525",45233642,"OATMEAL RAISIN COOKIES",19.05,"g",40.48,"g",4.76,"g"
"2526",45233785,"GREAT VALUE, 1% LOW FAT MILK",1.04,"g",5,"g",3.33,"g"
"2527",45233799,"TOASTED PASTRIES ",9.62,"g",30.77,"g",3.85,"g"
"2528",45233844,"FROSTED TOASTER PASTRIES",9.62,"g",32.69,"g",3.85,"g"
"2529",45233944,"CLEAR AMERICAN, SPARKLING WATER BEVERAGE, PINEAPPLE COCONUT",0,"g",0,"g",0,"g"
"2530",45233945,"SPARKLING WATER BEVERAGE",0,"g",0,"g",0,"g"
"2531",45233953,"GREAT VALUE, VITAMIN D MILK",3.33,"g",4.58,"g",3.33,"g"
"2532",45233959,"CHICKEN BROTH",0.42,"g",0,"g",0.42,"g"
"2533",45234832,"UNSALTED SALTINE CRACKERS",10,"g",0,"g",6.67,"g"
"2534",45234845,"GREAT VALUE, ORIGINAL SYRUP",0,"g",55,"g",0,"g"
"2535",45234846,"GREAT VALUE, REDUCED CALORIE SYRUP",0,"g",40,"g",0,"g"
"2536",45234847,"GREAT VALUE, OATS & PEANUT BUTTER CHEWY FIBER BARS",11.25,"g",20,"g",7.5,"g"
"2537",45234848,"GREAT VALUE, FIBER CHEWY BARS, OATS & CHOCOLATE",10,"g",22.5,"g",5,"g"
"2538",45234849,"GREAT VALUE, SYRUP, BUTTER",0,"g",48.33,"g",0,"g"
"2539",45234850,"CHEWY PROTEIN BARS",30,"g",15,"g",25,"g"
"2540",45234851,"GREAT VALUE, SUGAR FREE SYRUP",0,"g",0,"g",0,"g"
"2541",45234852,"CHEWY GRANOLA BARS",25.71,"g",28.57,"g",14.29,"g"
"2542",45234853,"GREAT VALUE, CHEWY PROTEIN BARS, PEANUT, ALMOND & DARK CHOCOLATE",30,"g",15,"g",25,"g"
"2543",45234987,"GREAT VALUE, CREAM CHEESE SPREAD",35,"g",5,"g",5,"g"
"2544",45234988,"GREAT VALUE, VITAMIN D MILK",3.33,"g",4.58,"g",3.33,"g"
"2545",45234990,"GREAT VALUE, 1 % LOW FAT MILK",1.04,"g",5,"g",3.33,"g"
"2546",45234991,"GREAT VALUE, FAT FREE MILK",0,"g",5,"g",3.33,"g"
"2547",45234992,"GREAT VALUE, 2% REDUCED FAT MILK",2.08,"g",5,"g",3.33,"g"
"2548",45234997,"GREAT VALUE, LOW FAT CHOCOLATE MILK, CHOCOLATE",1.06,"g",10.17,"g",3.39,"g"
"2549",45234998,"GREAT VALUE, ORGANIC 2% REDUCED FAT MILK",2.08,"g",5,"g",3.33,"g"
"2550",45235012,"GREAT VALUE, FAT FREE COFFEE CREAMER, FRENCH VANILLA",4.33,"g",33.33,"g",0,"g"
"2551",45235014,"GREAT VALUE, COFFEE CREAMER, CINNAMON VANILLA",6.67,"g",33.33,"g",0,"g"
"2552",45235015,"GREAT VALUE, COFFEE CREAMER, VANILLA CARAMEL",6.67,"g",33.33,"g",0,"g"
"2553",45235017,"GREAT VALUE, COFFEE CREAMER, FRENCH VANILLA",6.67,"g",33.33,"g",0,"g"
"2554",45235019,"GREAT VALUE, LACTOSE FREE REDUCED FAT MILK",2.08,"g",5,"g",3.33,"g"
"2555",45235022,"GREAT VALUE, ORGANIC SOYMILK, VANILLA",1.46,"g",2.5,"g",2.5,"g"
"2556",45235024,"UNSWEETENED ALMONDMILK",1.04,"g",0,"g",0.42,"g"
"2557",45235025,"GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",1.67,"g",2.92,"g",3.33,"g"
"2558",45235027,"GREAT VALUE, ULTRA-PASTEURIZED HALF & HALF",10,"g",3.33,"g",3.33,"g"
"2559",45235028,"GREAT VALUE, HALF & HALF",10,"g",3.33,"g",3.33,"g"
"2560",45235037,"SAM'S COLA, COLA, CHERRY",0,"g",12.5,"g",0,"g"
"2561",45235039,"GREAT VALUE, SODA, GRAPEFRUIT",0,"g",11.25,"g",0,"g"
"2562",45235040,"ORANGETTE, FLAVORED SODA, ORANGE",0,"g",13.75,"g",0,"g"
"2563",45235041,"ENJOY GRAPETTE, GRAPE SODA",0,"g",13.75,"g",0,"g"
"2564",45235044,"SPARKLING SODA",0,"g",0,"g",0,"g"
"2565",45235045,"SPARKLING SODA",0,"g",0,"g",0,"g"
"2566",45235046,"GREAT VALUE, 2% REDUCED FAT MILK",2.08,"g",5,"g",3.33,"g"
"2567",45235048,"GREAT VALUE, FAT FREE MILK",0,"g",5,"g",3.33,"g"
"2568",45235049,"GREAT VALUE, TWIST UP SODA, LEMON LIME",0,"g",11.25,"g",0,"g"
"2569",45235051,"GREAT VALUE, ORGANIC FAT FREE MILK",0,"g",5,"g",3.75,"g"
"2570",45235052,"GREAT VALUE, FAT FREE MILK",0,"g",5,"g",3.33,"g"
"2571",45235055,"SWEETENED COCONUT FLAKES",26.67,"g",33.33,"g",6.67,"g"
"2572",45235057,"OLOVE OIL COOKING SPRAY",0,"g",0,"g",0,"g"
"2573",45235058,"90 CALORIE CEREAL BARS",6.52,"g",30.43,"g",4.35,"g"
"2574",45235060,"100% PURE ORANGE JUICE",0,"g",9.17,"g",0.83,"g"
"2575",45235061,"100% PURE JUICE",0,"g",9.17,"g",0.83,"g"
"2576",45235062,"GREAT VALUE, 100% PURE ORANGE JUICE",0,"g",9.17,"g",0.83,"g"
"2577",45235064,"100% JUICE FROM CONCENTRATE",0,"g",10,"g",0.83,"g"
"2578",45235065,"100% ORANGE JUICE",0,"g",8.75,"g",1.25,"g"
"2579",45235069,"GREAT VALUE, 100% ORANGE JUICE",0,"g",10,"g",0.83,"g"
"2580",45235070,"REDUCED FAT CREAMY PEANUT BUTTER SPREAD",33.33,"g",8.33,"g",19.44,"g"
"2581",45235096,"CHEWY GRANOLA BARS",6.25,"g",29.17,"g",4.17,"g"
"2582",45235118,"GREAT VALUE, DRESSING, SPICY RANCH",53.33,"g",3.33,"g",0,"g"
"2583",45235119,"GREAT VALUE, HOUSE ITALIAN DRESSING & MARINADE",33.33,"g",6.67,"g",0,"g"
"2584",45235150,"GREAT VALUE, UNSWEET BREWED ICED TEA",0,"g",0,"g",0,"g"
"2585",45235151,"SWEET ICED TEA",0,"g",8.33,"g",0,"g"
"2586",45235169,"CEREAL BARS",6.52,"g",30.43,"g",4.35,"g"
"2587",45235184,"GREAT VALUE, ORIGINAL SOYMILK ORGANIC",1.46,"g",2.5,"g",2.92,"g"
"2588",45235322,"GREAT VALUE, PREMIUM HONEY HAM, THIN SLICED",5,"g",6,"g",18,"g"
"2589",45235417,"THE BAKERY, LEMON GOOEY BUTTER BAR",25,"g",67.86,"g",7.14,"g"
"2590",45235868,"100% EXTRA VIRGIN OLIVE OIL",93.33,"g",NA,NA,0,"g"
"2591",45236196,"BLUE CHEESE DIP",50,"g",3.33,"g",3.33,"g"
"2592",45236197,"CHIPOTLE RANCH DIP",40,"g",3.33,"g",3.33,"g"
"2593",45236218,"POTATO CHIPS",32.14,"g",7.14,"g",3.57,"g"
"2594",45236219,"POTATO CHIPS",32.14,"g",7.14,"g",3.57,"g"
"2595",45236326,"100% JUICE FROM CONCENTRATE",0,"g",0,"g",0,"g"
"2596",45236482,"GREAT VALUE, SUGAR COOKIES",20.69,"g",34.48,"g",3.45,"g"
"2597",45236483,"CHOCOLATE CHIP COOKIES",10.34,"g",37.93,"g",3.45,"g"
"2598",45236485,"GREAT VALUE, REDUCED FAT CINNAMON ROLLS WITH ICING",7.95,"g",22.73,"g",4.55,"g"
"2599",45236486,"GREAT VALUE, CINNAMON ROLLS WITH CREAM CHEESE ICING",13.64,"g",22.73,"g",4.55,"g"
"2600",45236487,"ORANGE SWEET ROLLS WITH ICING",12.24,"g",24.49,"g",4.08,"g"
"2601",45236488,"GREAT VALUE, BIG & BUTTERY CRESCENT ROLLS",16.28,"g",9.3,"g",4.65,"g"
"2602",45236489,"CANADIAN BACON, EGG & CHEESE MUFFIN SANDWICHES",8.27,"g",0.75,"g",12.03,"g"
"2603",45236490,"GREAT VALUE, GREEK NONFAT YOGURT, PEACH",0,"g",12.67,"g",8,"g"
"2604",45236493,"GREAT VALUE, HOMESTYLE BISCUITS",10.29,"g",8.82,"g",5.88,"g"
"2605",45236494,"GREAT VALUE, TEXAS STYLE BISCUITS, BUTTERMILK",10.29,"g",5.88,"g",5.88,"g"
"2606",45236495,"GREAT VALUE, TEXAS STYLE BISCUITS",11.76,"g",5.88,"g",5.88,"g"
"2607",45236497,"JUMBO BISCUITS",14.04,"g",8.77,"g",5.26,"g"
"2608",45236503,"GREAT VALUE, DELI STYLE SLICED CHEESE, SWISS",33.33,"g",0,"g",27.78,"g"
"2609",45236504,"DELI STYLE SLICED MOZZARELLA CHEESE",21.05,"g",0,"g",26.32,"g"
"2610",45236505,"DELI STYLE SLICED SHARP CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2611",45236506,"GREAT VALUE, DELI STYLE SLICED PEPPER JACK CHEESE",28.57,"g",0,"g",23.81,"g"
"2612",45236507,"DELI STYLE SLICED JALAPENO & HABANERO PEPPER JACK CHEESE",33.33,"g",0,"g",23.81,"g"
"2613",45236508,"DELI STYLE SLICED MILD CHEDDAR CHEESE",31.58,"g",0,"g",26.32,"g"
"2614",45236509,"DELI STYLE SLICED COLBY & MONTEREY JACK CHEESE",31.58,"g",0,"g",21.05,"g"
"2615",45236510,"GREAT VALUE, LIGHT GREEK NONFAT YOGURT, BLUEBERRY",0,"g",5.33,"g",8,"g"
"2616",45236512,"GREAT VALUE, GREEK NONFAT YOGURT, STRAWBERRY BANANA",0,"g",12,"g",8,"g"
"2617",45236514,"GREAT VALUE, GREEK NONFAT YOGURT, STRAWBERRY",0,"g",12,"g",8,"g"
"2618",45236529,"AMERICAN PASTEURIZED PROCESS CHEESE",31.58,"g",0,"g",15.79,"g"
"2619",45236530,"GREAT VALUE, CHEESE SINGLES, AMERICAN",23.68,"g",5.26,"g",15.79,"g"
"2620",45236532,"SINGLES AMERICAN PASTEURIZED CHEESE PRODUCT",23.81,"g",4.76,"g",14.29,"g"
"2621",45236535,"GREAT VALUE, CHEESE SINGLES, WHITE AMERICAN",23.68,"g",5.26,"g",15.79,"g"
"2622",45236538,"COFFEE CREAMER ",6.67,"g",33.33,"g",0,"g"
"2623",45236541,"GREAT VALUE, 1% LOW FAT CHOCOLATE MILK, CHOCOLATE",1.04,"g",9.17,"g",3.33,"g"
"2624",45236542,"ORGANIC VITAMIN D MILK",3.33,"g",4.58,"g",3.33,"g"
